Unnamed: 0,date,open,high,low,close,volume
51.0,2004-03-26 00:00:00+05:30,94.0,96.0,92.2,92.81,21974
52.0,2004-03-29 00:00:00+05:30,100.0,100.0,94.2,96.51,97314
53.0,2004-03-30 00:00:00+05:30,96.0,99.6,95.4,97.03,47619
54.0,2004-03-31 00:00:00+05:30,98.0,103.99,98.0,102.13,262034
55.0,2004-04-01 00:00:00+05:30,103.6,105.0,102.88,104.21,131524
56.0,2004-04-02 00:00:00+05:30,104.4,104.4,100.6,102.85,30764
57.0,2004-04-05 00:00:00+05:30,102.02,105.78,102.02,104.87,74834
58.0,2004-04-06 00:00:00+05:30,102.02,105.86,101.2,101.86,28424
59.0,2004-04-07 00:00:00+05:30,102.85,103.2,100.6,101.81,52614
60.0,2004-04-08 00:00:00+05:30,101.0,101.0,98.62,99.56,25639
61.0,2004-04-12 00:00:00+05:30,100.0,101.0,97.6,99.07,57114
62.0,2004-04-13 00:00:00+05:30,100.2,100.2,96.4,98.09,9004
63.0,2004-04-15 00:00:00+05:30,98.76,98.76,96.33,97.16,11154
64.0,2004-04-16 00:00:00+05:30,101.8,101.8,96.4,98.28,13154
65.0,2004-04-19 00:00:00+05:30,98.0,98.31,96.6,97.89,11724
66.0,2004-04-20 00:00:00+05:30,97.8,98.4,96.23,96.57,10524
67.0,2004-04-21 00:00:00+05:30,98.16,101.98,97.0,100.95,209614
1.0,2004-04-22 00:00:00+05:30,101.8,107.0,101.8,106.08,150454
2.0,2004-04-23 00:00:00+05:30,105.0,112.4,105.0,107.99,178204
3.0,2004-04-27 00:00:00+05:30,104.0,105.58,102.1,102.96,22984
4.0,2004-04-28 00:00:00+05:30,105.0,107.55,100.0,100.88,55279
5.0,2004-04-29 00:00:00+05:30,108.0,108.0,101.0,107.01,166624
6.0,2004-04-30 00:00:00+05:30,104.99,108.0,103.99,105.09,311569
7.0,2004-05-03 00:00:00+05:30,104.0,104.9,102.0,104.41,28544
8.0,2004-05-04 00:00:00+05:30,104.41,106.0,104.0,105.05,13524
9.0,2004-05-05 00:00:00+05:30,105.0,105.4,102.8,103.39,21624
10.0,2004-05-06 00:00:00+05:30,104.0,105.0,103.6,104.06,8624
11.0,2004-05-07 00:00:00+05:30,105.0,105.8,101.4,102.06,201329
12.0,2004-05-10 00:00:00+05:30,100.0,102.0,98.6,98.94,32434
13.0,2004-05-11 00:00:00+05:30,103.79,103.79,94.6,95.87,26634
14.0,2004-05-12 00:00:00+05:30,97.2,100.0,95.41,98.9,44439
15.0,2004-05-13 00:00:00+05:30,100.0,100.0,96.0,97.07,19759
16.0,2004-05-14 00:00:00+05:30,97.0,99.0,89.98,90.39,132394
17.0,2004-05-17 00:00:00+05:30,89.6,89.6,81.36,83.68,57624
18.0,2004-05-18 00:00:00+05:30,84.0,91.98,84.0,88.13,209794
19.0,2004-05-19 00:00:00+05:30,92.0,96.0,90.0,92.53,205829
20.0,2004-05-20 00:00:00+05:30,93.0,97.1,93.0,96.58,72424
21.0,2004-05-21 00:00:00+05:30,93.0,103.0,93.0,101.41,255934
22.0,2004-06-23 00:00:00+05:30,116.0,116.2,112.22,113.76,109344
23.0,2004-06-24 00:00:00+05:30,113.01,115.8,111.6,115.2,103704
24.0,2004-06-25 00:00:00+05:30,114.97,124.0,114.2,120.51,553734
25.0,2004-06-28 00:00:00+05:30,122.4,124.99,121.6,123.08,126024
26.0,2004-06-29 00:00:00+05:30,120.2,124.8,120.2,123.9,108299
27.0,2004-06-30 00:00:00+05:30,122.25,130.4,122.24,129.7,281469
28.0,2004-07-01 00:00:00+05:30,123.25,133.58,123.25,131.73,192524
29.0,2004-07-02 00:00:00+05:30,130.0,136.38,129.0,135.28,452309
30.0,2004-07-05 00:00:00+05:30,137.0,138.0,133.42,134.29,76364
31.0,2004-07-06 00:00:00+05:30,135.99,135.99,131.1,134.12,70449
32.0,2004-07-07 00:00:00+05:30,135.4,142.4,134.45,140.36,317919
33.0,2004-07-08 00:00:00+05:30,139.4,144.2,134.4,137.14,257999
34.0,2004-07-09 00:00:00+05:30,132.8,146.0,132.8,144.39,304014
35.0,2004-07-12 00:00:00+05:30,145.0,148.2,141.1,143.5,153604
36.0,2004-07-13 00:00:00+05:30,146.6,147.4,142.04,145.18,311999
